path	options	metrics
incompressible/simpleFoam/T3A/omega/0	{'ksp_type': 'bicg', 'pc_type': 'lu'}	{'iter': 1, 'mem': 56346830.0, 'norm': 5.384504e-14, 'time': 0.0186335}
incompressible/simpleFoam/T3A/omega/0	{'ksp_type': 'bicg', 'pc_type': 'ilu'}	{'iter': 12, 'mem': 39858710.0, 'norm': 1.376035e-05, 'time': 0.007238257}
incompressible/simpleFoam/T3A/omega/0	{'ksp_type': 'bicg', 'pc_type': 'jacobi'}	{'iter': 106, 'mem': 37555240.0, 'norm': 1.070557e-05, 'time': 0.02981141}
incompressible/simpleFoam/T3A/omega/0	{'ksp_type': 'bicg', 'pc_type': 'asm'}	{'iter': 12, 'mem': 44008780.0, 'norm': 1.376035e-05, 'time': 0.01180412}
incompressible/simpleFoam/T3A/omega/0	{'ksp_type': 'bicg', 'pc_type': 'none'}	{'iter': 214, 'mem': 37342860.0, 'norm': 29957.67, 'time': 0.05798429}
incompressible/simpleFoam/T3A/omega/0	{'ksp_type': 'gmres', 'pc_type': 'lu'}	{'iter': 1, 'mem': 56346750.0, 'norm': 2.240875e-11, 'time': 0.01695441}
incompressible/simpleFoam/T3A/omega/0	{'ksp_type': 'gmres', 'pc_type': 'ilu'}	{'iter': 12, 'mem': 42167750.0, 'norm': 6.147022e-06, 'time': 0.005176148}
incompressible/simpleFoam/T3A/omega/0	{'ksp_type': 'gmres', 'pc_type': 'jacobi'}	{'iter': 95, 'mem': 45151150.0, 'norm': 1.126417e-05, 'time': 0.03252662}
incompressible/simpleFoam/T3A/omega/0	{'ksp_type': 'gmres', 'pc_type': 'asm'}	{'iter': 12, 'mem': 46552640.0, 'norm': 6.147022e-06, 'time': 0.00869965}

incompressible/simpleFoam/windAroundBuildings/p/0	{'ksp_type': 'chebyshev', 'pc_type': 'none'}	{'iter': 3, 'mem': 139950000.0, 'norm': 105143400.0, 'time': 0.03121441}
incompressible/simpleFoam/windAroundBuildings/p/0	{'ksp_type': 'richardson', 'pc_type': 'none'}	{'iter': 2, 'mem': 114202500.0, 'norm': 60283550.0, 'time': 0.003432822}

incompressible/simpleFoam/windAroundBuildings/epsilon/0	{'ksp_type': 'cg', 'pc_type': 'ilu'}	{'iter': 11, 'mem': 129417800.0, 'norm': 2.677891e-05, 'time': 0.04115222}
incompressible/simpleFoam/windAroundBuildings/epsilon/0	{'ksp_type': 'cg', 'pc_type': 'asm'}	{'iter': 11, 'mem': 155875000.0, 'norm': 2.677891e-05, 'time': 0.06887664}
incompressible/simpleFoam/windAroundBuildings/epsilon/0	{'ksp_type': 'richardson', 'pc_type': 'ilu'}	{'iter': 9, 'mem': 127938400.0, 'norm': 4.024164e-05, 'time': 0.03054136}
incompressible/simpleFoam/windAroundBuildings/epsilon/0	{'ksp_type': 'richardson', 'pc_type': 'jacobi'}	{'iter': 29, 'mem': 116244200.0, 'norm': 2.743563e-05, 'time': 0.03904355}
incompressible/simpleFoam/windAroundBuildings/epsilon/0	{'ksp_type': 'richardson', 'pc_type': 'asm'}	{'iter': 9, 'mem': 154898600.0, 'norm': 4.024164e-05, 'time': 0.05806998}
incompressible/simpleFoam/windAroundBuildings/epsilon/0	{'ksp_type': 'richardson', 'pc_type': 'none'}	{'iter': 2, 'mem': 114108900.0, 'norm': 16234160000000.0, 'time': 0.003494494}
incompressible/simpleFoam/windAroundBuildings/epsilon/0	{'ksp_type': 'bicg', 'pc_type': 'ilu'}	{'iter': 8, 'mem': 135725800.0, 'norm': 1.614224e-05, 'time': 0.05815177}
incompressible/simpleFoam/windAroundBuildings/epsilon/0	{'ksp_type': 'bicg', 'pc_type': 'jacobi'}	{'iter': 24, 'mem': 122231300.0, 'norm': 3.576866e-05, 'time': 0.07879777}
incompressible/simpleFoam/windAroundBuildings/epsilon/0	{'ksp_type': 'bicg', 'pc_type': 'asm'}	{'iter': 8, 'mem': 162133500.0, 'norm': 1.614224e-05, 'time': 0.08982091}
incompressible/simpleFoam/windAroundBuildings/epsilon/0	{'ksp_type': 'gmres', 'pc_type': 'ilu'}	{'iter': 8, 'mem': 146967100.0, 'norm': 6.921069e-06, 'time': 0.03788471}
incompressible/simpleFoam/windAroundBuildings/epsilon/0	{'ksp_type': 'gmres', 'pc_type': 'jacobi'}	{'iter': 23, 'mem': 164674100.0, 'norm': 2.443035e-05, 'time': 0.08576079}
incompressible/simpleFoam/windAroundBuildings/epsilon/0	{'ksp_type': 'gmres', 'pc_type': 'asm'}	{'iter': 8, 'mem': 172949100.0, 'norm': 6.921069e-06, 'time': 0.06478471}

incompressible/simpleFoam/windAroundBuildings/k/0	{'ksp_type': 'cg', 'pc_type': 'ilu'}	{'iter': 10, 'mem': 129701900.0, 'norm': 2.942481e-05, 'time': 0.03859806}
incompressible/simpleFoam/windAroundBuildings/k/0	{'ksp_type': 'cg', 'pc_type': 'asm'}	{'iter': 10, 'mem': 156402600.0, 'norm': 2.942481e-05, 'time': 0.06664896}
incompressible/simpleFoam/windAroundBuildings/k/0	{'ksp_type': 'richardson', 'pc_type': 'ilu'}	{'iter': 11, 'mem': 127777100.0, 'norm': 1.700779e-05, 'time': 0.03525214}
incompressible/simpleFoam/windAroundBuildings/k/0	{'ksp_type': 'richardson', 'pc_type': 'jacobi'}	{'iter': 34, 'mem': 116056600.0, 'norm': 2.933612e-05, 'time': 0.04408984}
incompressible/simpleFoam/windAroundBuildings/k/0	{'ksp_type': 'richardson', 'pc_type': 'asm'}	{'iter': 11, 'mem': 154506000.0, 'norm': 1.700779e-05, 'time': 0.06428333}
incompressible/simpleFoam/windAroundBuildings/k/0	{'ksp_type': 'richardson', 'pc_type': 'none'}	{'iter': 2, 'mem': 114255000.0, 'norm': 15563990000000.0, 'time': 0.00349037}
incompressible/simpleFoam/windAroundBuildings/k/0	{'ksp_type': 'bicg', 'pc_type': 'ilu'}	{'iter': 8, 'mem': 135156000.0, 'norm': 3.928214e-05, 'time': 0.05744628}
incompressible/simpleFoam/windAroundBuildings/k/0	{'ksp_type': 'bicg', 'pc_type': 'jacobi'}	{'iter': 25, 'mem': 121923700.0, 'norm': 2.462734e-05, 'time': 0.08170558}
incompressible/simpleFoam/windAroundBuildings/k/0	{'ksp_type': 'bicg', 'pc_type': 'asm'}	{'iter': 8, 'mem': 161770200.0, 'norm': 3.928214e-05, 'time': 0.08979079}
incompressible/simpleFoam/windAroundBuildings/k/0	{'ksp_type': 'gmres', 'pc_type': 'ilu'}	{'iter': 8, 'mem': 147103600.0, 'norm': 9.333737e-06, 'time': 0.03849822}
incompressible/simpleFoam/windAroundBuildings/k/0	{'ksp_type': 'gmres', 'pc_type': 'jacobi'}	{'iter': 23, 'mem': 164723900.0, 'norm': 3.374796e-05, 'time': 0.08612654}
incompressible/simpleFoam/windAroundBuildings/k/0	{'ksp_type': 'gmres', 'pc_type': 'asm'}	{'iter': 8, 'mem': 173264000.0, 'norm': 9.333737e-06, 'time': 0.06489883}

incompressible/simpleFoam/windAroundBuildings/Uz/0	{'ksp_type': 'cg', 'pc_type': 'ilu'}	{'iter': 7, 'mem': 131394300.0, 'norm': 2.788731e-05, 'time': 0.03036055}
incompressible/simpleFoam/windAroundBuildings/Uz/0	{'ksp_type': 'cg', 'pc_type': 'jacobi'}	{'iter': 17, 'mem': 117417700.0, 'norm': 2.867796e-05, 'time': 0.03207678}
incompressible/simpleFoam/windAroundBuildings/Uz/0	{'ksp_type': 'cg', 'pc_type': 'asm'}	{'iter': 7, 'mem': 155961600.0, 'norm': 2.788731e-05, 'time': 0.05662003}
incompressible/simpleFoam/windAroundBuildings/Uz/0	{'ksp_type': 'chebyshev', 'pc_type': 'jacobi'}	{'iter': 28, 'mem': 141664700.0, 'norm': 1.830565e-05, 'time': 0.06423523}
incompressible/simpleFoam/windAroundBuildings/Uz/0	{'ksp_type': 'richardson', 'pc_type': 'ilu'}	{'iter': 12, 'mem': 127790000.0, 'norm': 1.133741e-05, 'time': 0.03738918}
incompressible/simpleFoam/windAroundBuildings/Uz/0	{'ksp_type': 'richardson', 'pc_type': 'jacobi'}	{'iter': 37, 'mem': 115982200.0, 'norm': 2.477515e-05, 'time': 0.04859578}
incompressible/simpleFoam/windAroundBuildings/Uz/0	{'ksp_type': 'richardson', 'pc_type': 'asm'}	{'iter': 12, 'mem': 154620700.0, 'norm': 1.133741e-05, 'time': 0.06613321}
incompressible/simpleFoam/windAroundBuildings/Uz/0	{'ksp_type': 'richardson', 'pc_type': 'none'}	{'iter': 2, 'mem': 114029600.0, 'norm': 437446200000.0, 'time': 0.0035178}
incompressible/simpleFoam/windAroundBuildings/Uz/0	{'ksp_type': 'bicg', 'pc_type': 'ilu'}	{'iter': 7, 'mem': 135336000.0, 'norm': 2.788731e-05, 'time': 0.05243965}
incompressible/simpleFoam/windAroundBuildings/Uz/0	{'ksp_type': 'bicg', 'pc_type': 'jacobi'}	{'iter': 17, 'mem': 121782100.0, 'norm': 2.867796e-05, 'time': 0.05704103}
incompressible/simpleFoam/windAroundBuildings/Uz/0	{'ksp_type': 'bicg', 'pc_type': 'asm'}	{'iter': 7, 'mem': 161878100.0, 'norm': 2.788731e-05, 'time': 0.08237727}
incompressible/simpleFoam/windAroundBuildings/Uz/0	{'ksp_type': 'gmres', 'pc_type': 'ilu'}	{'iter': 7, 'mem': 146789000.0, 'norm': 2.686928e-05, 'time': 0.03509115}
incompressible/simpleFoam/windAroundBuildings/Uz/0	{'ksp_type': 'gmres', 'pc_type': 'jacobi'}	{'iter': 17, 'mem': 151418900.0, 'norm': 2.518313e-05, 'time': 0.05576402}
incompressible/simpleFoam/windAroundBuildings/Uz/0	{'ksp_type': 'gmres', 'pc_type': 'asm'}	{'iter': 7, 'mem': 173266400.0, 'norm': 2.686928e-05, 'time': 0.06136067}

incompressible/simpleFoam/windAroundBuildings/Ux/0	{'ksp_type': 'cg', 'pc_type': 'ilu'}	{'iter': 7, 'mem': 129824800.0, 'norm': 2.789155e-05, 'time': 0.03045946}
incompressible/simpleFoam/windAroundBuildings/Ux/0	{'ksp_type': 'cg', 'pc_type': 'jacobi'}	{'iter': 17, 'mem': 117265700.0, 'norm': 2.851872e-05, 'time': 0.03196424}
incompressible/simpleFoam/windAroundBuildings/Ux/0	{'ksp_type': 'cg', 'pc_type': 'asm'}	{'iter': 7, 'mem': 156185600.0, 'norm': 2.789155e-05, 'time': 0.05675898}
incompressible/simpleFoam/windAroundBuildings/Ux/0	{'ksp_type': 'chebyshev', 'pc_type': 'jacobi'}	{'iter': 28, 'mem': 141740000.0, 'norm': 1.82562e-05, 'time': 0.06346651}
incompressible/simpleFoam/windAroundBuildings/Ux/0	{'ksp_type': 'richardson', 'pc_type': 'ilu'}	{'iter': 12, 'mem': 127977800.0, 'norm': 1.133742e-05, 'time': 0.03734}
incompressible/simpleFoam/windAroundBuildings/Ux/0	{'ksp_type': 'richardson', 'pc_type': 'jacobi'}	{'iter': 37, 'mem': 115896200.0, 'norm': 2.47925e-05, 'time': 0.04847546}
incompressible/simpleFoam/windAroundBuildings/Ux/0	{'ksp_type': 'richardson', 'pc_type': 'asm'}	{'iter': 12, 'mem': 154600900.0, 'norm': 1.133742e-05, 'time': 0.06609308}
incompressible/simpleFoam/windAroundBuildings/Ux/0	{'ksp_type': 'richardson', 'pc_type': 'none'}	{'iter': 2, 'mem': 114301100.0, 'norm': 419497800000.0, 'time': 0.003541381}
incompressible/simpleFoam/windAroundBuildings/Ux/0	{'ksp_type': 'bicg', 'pc_type': 'ilu'}	{'iter': 7, 'mem': 135759300.0, 'norm': 2.789155e-05, 'time': 0.05244392}
incompressible/simpleFoam/windAroundBuildings/Ux/0	{'ksp_type': 'bicg', 'pc_type': 'jacobi'}	{'iter': 17, 'mem': 122221000.0, 'norm': 2.851872e-05, 'time': 0.05703635}
incompressible/simpleFoam/windAroundBuildings/Ux/0	{'ksp_type': 'bicg', 'pc_type': 'asm'}	{'iter': 7, 'mem': 161905500.0, 'norm': 2.789155e-05, 'time': 0.08300159}
incompressible/simpleFoam/windAroundBuildings/Ux/0	{'ksp_type': 'gmres', 'pc_type': 'ilu'}	{'iter': 7, 'mem': 146974000.0, 'norm': 2.687244e-05, 'time': 0.03522486}
incompressible/simpleFoam/windAroundBuildings/Ux/0	{'ksp_type': 'gmres', 'pc_type': 'jacobi'}	{'iter': 17, 'mem': 151591400.0, 'norm': 2.515341e-05, 'time': 0.05545619}
incompressible/simpleFoam/windAroundBuildings/Ux/0	{'ksp_type': 'gmres', 'pc_type': 'asm'}	{'iter': 7, 'mem': 173285600.0, 'norm': 2.687244e-05, 'time': 0.06121174}

incompressible/simpleFoam/windAroundBuildings/Uy/0	{'ksp_type': 'cg', 'pc_type': 'ilu'}	{'iter': 7, 'mem': 129331200.0, 'norm': 2.787694e-05, 'time': 0.03042056}
incompressible/simpleFoam/windAroundBuildings/Uy/0	{'ksp_type': 'cg', 'pc_type': 'jacobi'}	{'iter': 17, 'mem': 117646500.0, 'norm': 2.857987e-05, 'time': 0.03195881}
incompressible/simpleFoam/windAroundBuildings/Uy/0	{'ksp_type': 'cg', 'pc_type': 'asm'}	{'iter': 7, 'mem': 156176100.0, 'norm': 2.787694e-05, 'time': 0.05683163}
incompressible/simpleFoam/windAroundBuildings/Uy/0	{'ksp_type': 'chebyshev', 'pc_type': 'jacobi'}	{'iter': 28, 'mem': 141710700.0, 'norm': 1.827721e-05, 'time': 0.0638086}
incompressible/simpleFoam/windAroundBuildings/Uy/0	{'ksp_type': 'richardson', 'pc_type': 'ilu'}	{'iter': 12, 'mem': 127828300.0, 'norm': 1.133741e-05, 'time': 0.03730677}
incompressible/simpleFoam/windAroundBuildings/Uy/0	{'ksp_type': 'richardson', 'pc_type': 'jacobi'}	{'iter': 37, 'mem': 115876200.0, 'norm': 2.477656e-05, 'time': 0.04825277}
incompressible/simpleFoam/windAroundBuildings/Uy/0	{'ksp_type': 'richardson', 'pc_type': 'asm'}	{'iter': 12, 'mem': 154938900.0, 'norm': 1.133741e-05, 'time': 0.06600248}
incompressible/simpleFoam/windAroundBuildings/Uy/0	{'ksp_type': 'richardson', 'pc_type': 'none'}	{'iter': 2, 'mem': 114209600.0, 'norm': 437535800000.0, 'time': 0.003499017}
incompressible/simpleFoam/windAroundBuildings/Uy/0	{'ksp_type': 'bicg', 'pc_type': 'ilu'}	{'iter': 7, 'mem': 135385400.0, 'norm': 2.787694e-05, 'time': 0.05192568}
incompressible/simpleFoam/windAroundBuildings/Uy/0	{'ksp_type': 'bicg', 'pc_type': 'jacobi'}	{'iter': 17, 'mem': 121737700.0, 'norm': 2.857987e-05, 'time': 0.05660701}
incompressible/simpleFoam/windAroundBuildings/Uy/0	{'ksp_type': 'bicg', 'pc_type': 'asm'}	{'iter': 7, 'mem': 161961600.0, 'norm': 2.787694e-05, 'time': 0.08337663}
incompressible/simpleFoam/windAroundBuildings/Uy/0	{'ksp_type': 'gmres', 'pc_type': 'ilu'}	{'iter': 7, 'mem': 146971200.0, 'norm': 2.686317e-05, 'time': 0.03457525}
incompressible/simpleFoam/windAroundBuildings/Uy/0	{'ksp_type': 'gmres', 'pc_type': 'jacobi'}	{'iter': 17, 'mem': 151326700.0, 'norm': 2.516135e-05, 'time': 0.05558234}
incompressible/simpleFoam/windAroundBuildings/Uy/0	{'ksp_type': 'gmres', 'pc_type': 'asm'}	{'iter': 7, 'mem': 172991300.0, 'norm': 2.686317e-05, 'time': 0.06143775}

incompressible/simpleFoam/motorBike/omega/0	{'ksp_type': 'cg', 'pc_type': 'ilu'}	{'iter': 14, 'mem': 56796940.0, 'norm': 1.736139e-05, 'time': 0.01416761}
incompressible/simpleFoam/motorBike/omega/0	{'ksp_type': 'cg', 'pc_type': 'asm'}	{'iter': 14, 'mem': 66114560.0, 'norm': 1.736139e-05, 'time': 0.02294488}
incompressible/simpleFoam/motorBike/omega/0	{'ksp_type': 'chebyshev', 'pc_type': 'ilu'}	{'iter': 37, 'mem': 65221670.0, 'norm': 1.813632e-05, 'time': 0.0369704}
incompressible/simpleFoam/motorBike/omega/0	{'ksp_type': 'chebyshev', 'pc_type': 'jacobi'}	{'iter': 171, 'mem': 61844520.0, 'norm': 2.062472e-05, 'time': 0.0573978}
incompressible/simpleFoam/motorBike/omega/0	{'ksp_type': 'chebyshev', 'pc_type': 'asm'}	{'iter': 37, 'mem': 73767530.0, 'norm': 1.813632e-05, 'time': 0.04903313}
incompressible/simpleFoam/motorBike/omega/0	{'ksp_type': 'richardson', 'pc_type': 'ilu'}	{'iter': 7, 'mem': 56491250.0, 'norm': 9.853103e-06, 'time': 0.007744936}
incompressible/simpleFoam/motorBike/omega/0	{'ksp_type': 'richardson', 'pc_type': 'jacobi'}	{'iter': 20, 'mem': 52805920.0, 'norm': 1.041185e-05, 'time': 0.006552855}
incompressible/simpleFoam/motorBike/omega/0	{'ksp_type': 'richardson', 'pc_type': 'asm'}	{'iter': 7, 'mem': 65366590.0, 'norm': 9.853103e-06, 'time': 0.01567446}
incompressible/simpleFoam/motorBike/omega/0	{'ksp_type': 'richardson', 'pc_type': 'none'}	{'iter': 15, 'mem': 52174480.0, 'norm': 136461.7, 'time': 0.0044753}
incompressible/simpleFoam/motorBike/omega/0	{'ksp_type': 'bicg', 'pc_type': 'ilu'}	{'iter': 7, 'mem': 58645910.0, 'norm': 4.050021e-06, 'time': 0.01428342}
incompressible/simpleFoam/motorBike/omega/0	{'ksp_type': 'bicg', 'pc_type': 'jacobi'}	{'iter': 19, 'mem': 54431460.0, 'norm': 1.775048e-05, 'time': 0.01513041}
incompressible/simpleFoam/motorBike/omega/0	{'ksp_type': 'bicg', 'pc_type': 'asm'}	{'iter': 7, 'mem': 67483930.0, 'norm': 4.050021e-06, 'time': 0.02368908}
incompressible/simpleFoam/motorBike/omega/0	{'ksp_type': 'gmres', 'pc_type': 'ilu'}	{'iter': 7, 'mem': 63234910.0, 'norm': 2.775283e-06, 'time': 0.01007537}
incompressible/simpleFoam/motorBike/omega/0	{'ksp_type': 'gmres', 'pc_type': 'jacobi'}	{'iter': 18, 'mem': 64522900.0, 'norm': 1.204082e-05, 'time': 0.01560227}
incompressible/simpleFoam/motorBike/omega/0	{'ksp_type': 'gmres', 'pc_type': 'asm'}	{'iter': 7, 'mem': 71503010.0, 'norm': 2.775283e-06, 'time': 0.0178816}

incompressible/simpleFoam/roomResidenceTime/p/0	{'ksp_type': 'cg', 'pc_type': 'gamg'}	{'iter': 9, 'mem': 61826830.0, 'norm': 1.20677e-05, 'time': 0.09034406}
incompressible/simpleFoam/roomResidenceTime/p/0	{'ksp_type': 'cg', 'pc_type': 'ilu'}	{'iter': 44, 'mem': 54398530.0, 'norm': 1.773402e-05, 'time': 0.02651788}
incompressible/simpleFoam/roomResidenceTime/p/0	{'ksp_type': 'cg', 'pc_type': 'jacobi'}	{'iter': 129, 'mem': 50905010.0, 'norm': 1.826004e-05, 'time': 0.04852095}
incompressible/simpleFoam/roomResidenceTime/p/0	{'ksp_type': 'cg', 'pc_type': 'asm'}	{'iter': 44, 'mem': 62579880.0, 'norm': 1.773402e-05, 'time': 0.03680101}
incompressible/simpleFoam/roomResidenceTime/p/0	{'ksp_type': 'cg', 'pc_type': 'none'}	{'iter': 154, 'mem': 49872200.0, 'norm': 9.341196e-05, 'time': 0.05589356}
incompressible/simpleFoam/roomResidenceTime/p/0	{'ksp_type': 'chebyshev', 'pc_type': 'none'}	{'iter': 4, 'mem': 58821800.0, 'norm': 104848900.0, 'time': 0.006646444}
incompressible/simpleFoam/roomResidenceTime/p/0	{'ksp_type': 'richardson', 'pc_type': 'gamg'}	{'iter': 15, 'mem': 61270630.0, 'norm': 0.0, 'time': 0.0982432}
incompressible/simpleFoam/roomResidenceTime/p/0	{'ksp_type': 'richardson', 'pc_type': 'none'}	{'iter': 5, 'mem': 49652330.0, 'norm': 23237890.0, 'time': 0.001422027}
incompressible/simpleFoam/roomResidenceTime/p/0	{'ksp_type': 'bicg', 'pc_type': 'ilu'}	{'iter': 44, 'mem': 55828030.0, 'norm': 1.773402e-05, 'time': 0.04616171}
incompressible/simpleFoam/roomResidenceTime/p/0	{'ksp_type': 'bicg', 'pc_type': 'jacobi'}	{'iter': 129, 'mem': 52001380.0, 'norm': 1.826004e-05, 'time': 0.07707791}
incompressible/simpleFoam/roomResidenceTime/p/0	{'ksp_type': 'bicg', 'pc_type': 'asm'}	{'iter': 44, 'mem': 64593760.0, 'norm': 1.773402e-05, 'time': 0.06354111}
incompressible/simpleFoam/roomResidenceTime/p/0	{'ksp_type': 'bicg', 'pc_type': 'none'}	{'iter': 154, 'mem': 51227980.0, 'norm': 9.341196e-05, 'time': 0.08809209}
incompressible/simpleFoam/roomResidenceTime/p/0	{'ksp_type': 'gmres', 'pc_type': 'gamg'}	{'iter': 9, 'mem': 65816860.0, 'norm': 9.138272e-06, 'time': 0.09248201}
incompressible/simpleFoam/roomResidenceTime/p/0	{'ksp_type': 'gmres', 'pc_type': 'ilu'}	{'iter': 58, 'mem': 68308050.0, 'norm': 1.388435e-05, 'time': 0.06323053}
incompressible/simpleFoam/roomResidenceTime/p/0	{'ksp_type': 'gmres', 'pc_type': 'asm'}	{'iter': 58, 'mem': 76122970.0, 'norm': 1.388435e-05, 'time': 0.07773577}

incompressible/simpleFoam/roomResidenceTime/epsilon/0	{'ksp_type': 'cg', 'pc_type': 'gamg'}	{'iter': 6, 'mem': 61794710.0, 'norm': 1.409971e-05, 'time': 0.08440425}
incompressible/simpleFoam/roomResidenceTime/epsilon/0	{'ksp_type': 'cg', 'pc_type': 'ilu'}	{'iter': 3, 'mem': 54311120.0, 'norm': 6.11447e-06, 'time': 0.004111834}
incompressible/simpleFoam/roomResidenceTime/epsilon/0	{'ksp_type': 'cg', 'pc_type': 'jacobi'}	{'iter': 7, 'mem': 50962310.0, 'norm': 6.806455e-06, 'time': 0.003303184}
incompressible/simpleFoam/roomResidenceTime/epsilon/0	{'ksp_type': 'cg', 'pc_type': 'asm'}	{'iter': 3, 'mem': 62900310.0, 'norm': 6.11447e-06, 'time': 0.01093343}
incompressible/simpleFoam/roomResidenceTime/epsilon/0	{'ksp_type': 'cg', 'pc_type': 'none'}	{'iter': 16, 'mem': 49872240.0, 'norm': 8.173907e-08, 'time': 0.006120763}
incompressible/simpleFoam/roomResidenceTime/epsilon/0	{'ksp_type': 'chebyshev', 'pc_type': 'ilu'}	{'iter': 27, 'mem': 62020770.0, 'norm': 1.173394e-05, 'time': 0.01716734}
incompressible/simpleFoam/roomResidenceTime/epsilon/0	{'ksp_type': 'chebyshev', 'pc_type': 'jacobi'}	{'iter': 26, 'mem': 59122440.0, 'norm': 2.074449e-05, 'time': 0.0132917}
incompressible/simpleFoam/roomResidenceTime/epsilon/0	{'ksp_type': 'chebyshev', 'pc_type': 'asm'}	{'iter': 27, 'mem': 70365350.0, 'norm': 1.173394e-05, 'time': 0.02724568}
incompressible/simpleFoam/roomResidenceTime/epsilon/0	{'ksp_type': 'chebyshev', 'pc_type': 'none'}	{'iter': 28, 'mem': 58420390.0, 'norm': 1.492478e-07, 'time': 0.01220917}
incompressible/simpleFoam/roomResidenceTime/epsilon/0	{'ksp_type': 'richardson', 'pc_type': 'gamg'}	{'iter': 10, 'mem': 61246050.0, 'norm': 0.0, 'time': 0.08954222}
incompressible/simpleFoam/roomResidenceTime/epsilon/0	{'ksp_type': 'richardson', 'pc_type': 'ilu'}	{'iter': 3, 'mem': 53938670.0, 'norm': 2.29083e-05, 'time': 0.003687539}
incompressible/simpleFoam/roomResidenceTime/epsilon/0	{'ksp_type': 'richardson', 'pc_type': 'jacobi'}	{'iter': 9, 'mem': 49941710.0, 'norm': 1.170346e-05, 'time': 0.002669448}
incompressible/simpleFoam/roomResidenceTime/epsilon/0	{'ksp_type': 'richardson', 'pc_type': 'asm'}	{'iter': 3, 'mem': 61936350.0, 'norm': 2.29083e-05, 'time': 0.009935833}
incompressible/simpleFoam/roomResidenceTime/epsilon/0	{'ksp_type': 'bicg', 'pc_type': 'gamg'}	{'iter': 6, 'mem': 62883640.0, 'norm': 1.237203e-05, 'time': 0.09788781}
incompressible/simpleFoam/roomResidenceTime/epsilon/0	{'ksp_type': 'bicg', 'pc_type': 'ilu'}	{'iter': 3, 'mem': 56084680.0, 'norm': 5.275166e-06, 'time': 0.00604848}
incompressible/simpleFoam/roomResidenceTime/epsilon/0	{'ksp_type': 'bicg', 'pc_type': 'jacobi'}	{'iter': 7, 'mem': 51739690.0, 'norm': 8.802588e-07, 'time': 0.005446041}
incompressible/simpleFoam/roomResidenceTime/epsilon/0	{'ksp_type': 'bicg', 'pc_type': 'asm'}	{'iter': 3, 'mem': 64599160.0, 'norm': 5.275166e-06, 'time': 0.01305666}
incompressible/simpleFoam/roomResidenceTime/epsilon/0	{'ksp_type': 'bicg', 'pc_type': 'none'}	{'iter': 16, 'mem': 51448500.0, 'norm': 8.155584e-08, 'time': 0.009573621}
incompressible/simpleFoam/roomResidenceTime/epsilon/0	{'ksp_type': 'gmres', 'pc_type': 'gamg'}	{'iter': 6, 'mem': 66043250.0, 'norm': 1.214584e-05, 'time': 0.08564752}
incompressible/simpleFoam/roomResidenceTime/epsilon/0	{'ksp_type': 'gmres', 'pc_type': 'ilu'}	{'iter': 3, 'mem': 60252200.0, 'norm': 3.150384e-06, 'time': 0.005163838}
incompressible/simpleFoam/roomResidenceTime/epsilon/0	{'ksp_type': 'gmres', 'pc_type': 'jacobi'}	{'iter': 6, 'mem': 57361330.0, 'norm': 8.522324e-06, 'time': 0.003898483}
incompressible/simpleFoam/roomResidenceTime/epsilon/0	{'ksp_type': 'gmres', 'pc_type': 'asm'}	{'iter': 3, 'mem': 68248330.0, 'norm': 3.150384e-06, 'time': 0.01149111}
incompressible/simpleFoam/roomResidenceTime/epsilon/0	{'ksp_type': 'gmres', 'pc_type': 'none'}	{'iter': 16, 'mem': 60883390.0, 'norm': 7.493132e-08, 'time': 0.01127313}

incompressible/simpleFoam/roomResidenceTime/k/0	{'ksp_type': 'cg', 'pc_type': 'gamg'}	{'iter': 7, 'mem': 62054070.0, 'norm': 2.083742e-06, 'time': 0.0870964}
incompressible/simpleFoam/roomResidenceTime/k/0	{'ksp_type': 'cg', 'pc_type': 'ilu'}	{'iter': 5, 'mem': 54697530.0, 'norm': 4.947335e-07, 'time': 0.005653152}
incompressible/simpleFoam/roomResidenceTime/k/0	{'ksp_type': 'cg', 'pc_type': 'jacobi'}	{'iter': 10, 'mem': 50634260.0, 'norm': 1.682214e-05, 'time': 0.004454656}
incompressible/simpleFoam/roomResidenceTime/k/0	{'ksp_type': 'cg', 'pc_type': 'asm'}	{'iter': 5, 'mem': 62591100.0, 'norm': 4.947335e-07, 'time': 0.01233102}
incompressible/simpleFoam/roomResidenceTime/k/0	{'ksp_type': 'cg', 'pc_type': 'none'}	{'iter': 29, 'mem': 49936960.0, 'norm': 4.316178e-08, 'time': 0.01080102}
incompressible/simpleFoam/roomResidenceTime/k/0	{'ksp_type': 'chebyshev', 'pc_type': 'ilu'}	{'iter': 28, 'mem': 62010040.0, 'norm': 2.047649e-05, 'time': 0.02098579}
incompressible/simpleFoam/roomResidenceTime/k/0	{'ksp_type': 'chebyshev', 'pc_type': 'jacobi'}	{'iter': 28, 'mem': 59400770.0, 'norm': 1.516815e-05, 'time': 0.01351445}
incompressible/simpleFoam/roomResidenceTime/k/0	{'ksp_type': 'chebyshev', 'pc_type': 'asm'}	{'iter': 28, 'mem': 69939980.0, 'norm': 2.047649e-05, 'time': 0.03140534}
incompressible/simpleFoam/roomResidenceTime/k/0	{'ksp_type': 'chebyshev', 'pc_type': 'none'}	{'iter': 52, 'mem': 58735290.0, 'norm': 6.006955e-08, 'time': 0.01896946}
